ID,Crash ID,crash_fatal_fl,case_id,rpt_block_num,rpt_street_name,rpt_street_sfx,crash_speed_limit,road_constr_zone_fl,latitude,longitude,crash_sev_id,sus_serious_injry_cnt,nonincap_injry_cnt,poss_injry_cnt,non_injry_cnt,unkn_injry_cnt,tot_injry_cnt,death_cnt,units_involved,point,motor_vehicle_death_count,motor_vehicle_serious_injury_count,bicycle_death_count,bicycle_serious_injury_count,pedestrian_death_count,pedestrian_serious_injury_count,motorcycle_death_count,motorcycle_serious_injury_count,other_death_count,other_serious_injury_count,onsys_fl,private_dr_fl,micromobility_serious_injury_count,micromobility_death_count,Crash timestamp (US/Central),Crash timestamp,Is deleted,Is temporary record,Law enforcement fatality count,Reported street prefix,Estimated Maximum Comprehensive Cost,Estimated Total Comprehensive Cost,Location ID,Location group,Address,Collision type,Crash Date,Crash Hour,Crash Day,Crash Month,Is_Weekend,Severity_Label,Is_Severe,Highway_Type,Road_Type_Label,Road_Name,Num_Lanes,Speed_Limit,Road_Risk_Level,Is_Intersection,Intersection_Degree,Road_Curvature,Temperature,Precipitation,Windspeed,Visibility,Weather_Code,Weather_Condition,is_wet
698,"13,650,668",False,140080352,3100,NOT REPORTED,HWY,65,False,30.20469753,-97.64240068,3,0,0,1,2,0,1,0,Large passenger vehicle,POINT (-97.64240068 30.20469753),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-08 08:14:00,2014 Jan 08 02:14:00 PM,False,False,0,,"200,000","240,000",,,3100 STATE HIGHWAY 71,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,2014-01-08,8,Wednesday,1,False,Possible Injury,0,secondary,City Connector Road,East State Highway 71,3.0,65 mph,3,True,4,1.0,6.4,0.0,6.0,,3,Partly Cloudy,False
"1,316","13,665,993",False,140281237,3200,NOT REPORTED,,45,False,30.22402253,-97.74691319,1,1,0,0,0,0,1,0,Motorcycle,POINT (-97.74691319 30.22402253),0,0,0,0,0,0,0,1,0,0,True,False,0,0,2014-01-28 16:06:00,2014 Jan 28 10:06:00 PM,False,False,0,,"3,000,000","3,000,000",,,3200 IH 35 SVRD,ONE MOTOR VEHICLE - TURNING RIGHT,2014-01-28,16,Tuesday,1,False,Incapacitating Injury,1,motorway,Interstate / Freeway,Purple Heart Trail,5.0,60 mph,5,True,6,1.0003,3.0,0.0,19.3,,3,Partly Cloudy,False
"1,150","13,663,309",False,140180998,5300,MANCHACA,RD,35,False,30.21759417,-97.79602442,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.79602442 30.21759417),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-18 14:44:00,2014 Jan 18 08:44:00 PM,False,False,0,,"20,000","60,000",B47824EBAC,1.0,5300 MANCHACA RD,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-01-18,14,Saturday,1,True,Not Injured,0,secondary,City Connector Road,Menchaca Road,4.0,,3,True,6,1.0,17.5,0.0,18.4,,0,Clear,False
914,"13,656,596",False,140110886,8909,BURNET RD,RD,45,False,30.37171007,-97.72664237,2,0,1,0,3,0,1,0,Passenger car,POINT (-97.72664237 30.37171007),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-11 12:06:00,2014 Jan 11 06:06:00 PM,False,False,0,,"250,000","310,000",9FAA8B72B4,1.0,BURNET RD & RESEARCH BLVD SVRD NB BLVD,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-01-11,12,Saturday,1,True,Non-Incapacitating Injury,0,secondary,City Connector Road,Burnet Road,3.0,,3,True,4,1.0187,16.7,0.0,10.8,,0,Clear,False
"1,444","13,668,322",False,140171396,,AIRPORT BLVD,BLVD,40,False,30.33038976,-97.71562304,2,0,1,0,1,0,1,0,Bicycle & Passenger car,POINT (-97.71562304 30.33038976),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-17 17:35:00,2014 Jan 17 11:35:00 PM,False,False,0,,"250,000","270,000",109A86B9CC,1.0,AIRPORT BLVD & W HUNTLAND DR,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-17,17,Friday,1,False,Non-Incapacitating Injury,0,tertiary,Neighborhood Connector,West Huntland Drive,,40 mph,2,True,6,1.0,14.5,0.0,10.3,,0,Clear,False
"1,333","13,666,055",False,140081380,1900,PARMER,LN,65,False,30.38485313,-97.64508047,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.64508047 30.38485313),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-08 19:00:00,2014 Jan 09 01:00:00 AM,False,False,0,,"20,000","40,000",5E10FFFBA8,1.0,1900 E PARMER LN,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-01-08,19,Wednesday,1,False,Not Injured,0,primary,Major City Road,East Parmer Lane,3.0,60 mph,3,True,6,1.003,11.4,0.0,10.0,,3,Partly Cloudy,False
909,"13,656,591",False,130221079,1000,NOT REPORTED,,45,False,30.27882176,-97.72977959,0,0,0,0,2,1,0,0,Large passenger vehicle & Motorcycle,POINT (-97.72977959 30.27882176),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-22 15:25:00,2014 Jan 22 09:25:00 PM,False,False,0,,"20,000","60,000",,,1000 BUSINESS INTERSTATE 35 SVRD,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,2014-01-22,15,Wednesday,1,False,Unknown,0,motorway,Interstate / Freeway,Purple Heart Trail,2.0,60 mph,5,True,3,1.0012,19.1,0.0,17.0,,3,Partly Cloudy,False
"1,537","13,668,547",False,140190037,900,S PLEASANT VALLEY RD,RD,40,False,30.243344,-97.716861,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.716861 30.243344),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-19 00:14:00,2014 Jan 19 06:14:00 AM,False,False,0,,"20,000","60,000",,,900 S PLEASANT VALLEY RD,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-01-19,0,Sunday,1,True,Not Injured,0,secondary,City Connector Road,South Pleasant Valley Road,5.0,35 mph,3,True,6,1.0213,9.5,0.0,10.7,,0,Clear,False
693,"13,650,663",False,140040912,3300,NOT REPORTED,HWY,55,False,30.29135329,-97.72188303,1,1,0,0,1,0,1,0,Passenger car,POINT (-97.72188303 30.29135329),0,1,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-04 14:04:00,2014 Jan 04 08:04:00 PM,False,False,0,,"3,000,000","3,020,000",8EE4CF4A610,2.0,3300 IH 35,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-04,14,Saturday,1,True,Incapacitating Injury,1,motorway,Interstate / Freeway,Purple Heart Trail,2.0,60 mph,5,True,4,1.0,18.1,0.0,27.3,,0,Clear,False
651,"13,650,244",False,140030477,,6TH,ST,35,False,30.26870478,-97.74520246,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.74520246 30.26870478),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-03 08:47:00,2014 Jan 03 02:47:00 PM,False,False,0,,"20,000","40,000",26578CCAFD,1.0,W 6TH ST & LAVACA ST,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-01-03,8,Friday,1,False,Not Injured,0,secondary,City Connector Road,West 6th Street,4.0,,3,True,4,1.0,-1.8,0.0,5.8,,0,Clear,False
"1,060","13,662,054",False,140100385,6300,FELIX,AVE,30,False,30.23534478,-97.69683248,3,0,0,1,2,0,1,0,Large passenger vehicle & Pedestrian,POINT (-97.69683248 30.23534478),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-10 07:42:00,2014 Jan 10 01:42:00 PM,False,False,0,,"200,000","240,000",079B317E38,1.0,FELIX AVE & MONTOPOLIS DR,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-10,7,Friday,1,False,Possible Injury,0,residential,Residential Street,Felix Avenue,,25 mph,1,True,6,1.0564,16.6,0.0,20.2,,3,Partly Cloudy,False
"1,429","13,668,274",False,140151424,1200,NOT REPORTED,HWY,-1,False,30.27177665,-97.73241237,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.73241237 30.27177665),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-15 18:16:00,2014 Jan 16 12:16:00 AM,False,False,0,,"20,000","60,000",7AC66A55AB,1.0,1200 IH 35 SVRD,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-01-15,18,Wednesday,1,False,Not Injured,0,secondary,City Connector Road,East 12th Street,2.0,,3,True,4,1.0078,15.1,0.0,1.8,,0,Clear,False
"1,128","13,662,497",False,140140692,8000,BRETTONWOODS,LN,-1,False,30.34147476,-97.69203247,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.69203247 30.34147476),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-14 11:13:00,2014 Jan 14 05:13:00 PM,False,False,0,,"20,000","40,000",BD04ECBBDF,1.0,N BRETTONWOODS LN & E RUTHERFORD LN,ANGLE - ONE LEFT TURN-ONE STOPPED,2014-01-14,11,Tuesday,1,False,Not Injured,0,tertiary,Neighborhood Connector,Rutherford Lane,3.0,40 mph,2,True,8,1.0,12.6,0.0,14.4,,0,Clear,False
822,"13,653,533",False,140101201,13900,NOT REPORTED,HWY,-1,False,30.47253326,-97.79863138,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.79863138 30.47253326),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-10 15:55:00,2014 Jan 10 09:55:00 PM,False,False,0,,"20,000","20,000",EF6C2172E71,2.0,13900 US 183,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-10,15,Friday,1,False,Not Injured,0,motorway,Interstate / Freeway,,3.0,65 mph,5,True,4,1.0003,19.1,0.1,16.8,,51,Rain,True
45,"13,626,777",False,140031031,800,CAPITAL OF TEXAS,HWY,55,False,30.29058521,-97.82828316,0,0,0,0,3,1,0,0,Passenger car,POINT (-97.82828316 30.29058521),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-03 14:18:00,2014 Jan 03 08:18:00 PM,False,False,0,,"20,000","80,000",76BD3EA9EAE,1.0,800 S CAPITAL OF TEXAS HWY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-01-03,14,Friday,1,False,Unknown,0,trunk,Major State Highway,South Capital of Texas Highway,2.0,60 mph,4,True,4,1.0122,9.2,0.0,14.9,,0,Clear,False
785,"13,652,790",False,140091458,9800,ANDERSON MILL RD,RD,-1,False,30.44739564,-97.79524699,3,0,0,1,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.79524699 30.44739564),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-09 18:29:00,2014 Jan 10 12:29:00 AM,False,False,0,,"200,000","220,000",5D94C53F70,1.0,9800 ANDERSON MILL RD,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,2014-01-09,18,Thursday,1,False,Possible Injury,0,secondary,City Connector Road,Anderson Mill Road,6.0,40 mph,3,True,4,1.0134,13.5,0.0,8.1,,3,Partly Cloudy,False
127,"13,632,368",False,140021291,400,NOT REPORTED,LN,65,False,30.33933855,-97.7003678,3,0,0,1,2,0,1,0,Passenger car,POINT (-97.7003678 30.33933855),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-02 17:07:00,2014 Jan 02 11:07:00 PM,False,False,0,,"200,000","240,000",DF238A6EB17,2.0,400 US 183,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,2014-01-02,17,Thursday,1,False,Possible Injury,0,motorway,Interstate / Freeway,,3.0,65 mph,5,True,3,1.0141,8.5,0.0,14.1,,2,Partly Cloudy,False
567,"13,647,686",False,140080579,8700,NOT REPORTED,,55,False,30.42876862,-97.84268374,3,0,0,2,2,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.84268374 30.42876862),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-08 10:37:00,2014 Jan 08 04:37:00 PM,False,False,0,,"200,000","440,000",C69948D173,1.0,FM 620 & BOULDER LN,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-01-08,10,Wednesday,1,False,Possible Injury,0,primary,Major City Road,Ranch Road 620 North,,55 mph,3,True,5,,5.7,0.2,10.5,,51,Rain,True
"1,736","13,673,494",False,140330957,900,MARY,ST,30,False,30.24737855,-97.75918043,5,0,0,0,4,0,0,0,Passenger car,POINT (-97.75918043 30.24737855),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-02-02 15:36:00,2014 Feb 02 09:36:00 PM,False,False,0,,"20,000","80,000",B3F1745C35,1.0,900 W MARY ST,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-02-02,15,Sunday,2,True,Not Injured,0,tertiary,Neighborhood Connector,,1.0,,2,True,4,1.1132,4.4,0.0,27.7,,3,Partly Cloudy,False
195,"13,634,907",False,140090303,7000,NOT REPORTED,,65,False,30.21669574,-97.84871295,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.84871295 30.21669574),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-09 06:55:00,2014 Jan 09 12:55:00 PM,False,False,0,,"20,000","40,000",7CF4AA8205F,2.0,7000 LOOP 1,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-01-09,6,Thursday,1,False,Not Injured,0,motorway,Interstate / Freeway,South Mopac Expressway,3.0,65 mph,5,True,6,1.0441,11.9,0.0,5.4,,3,Partly Cloudy,False
"1,086","13,662,418",False,140140167,6300,WILLIAM CANNON DR,WAY,-1,False,30.2347434,-97.86524626,0,0,0,0,0,1,0,0,Passenger car,POINT (-97.86524626 30.2347434),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-14 03:00:00,2014 Jan 14 09:00:00 AM,False,False,0,,"20,000","20,000",,,6300 WILLIAM CANNON DR WAY,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-14,3,Tuesday,1,False,Unknown,0,trunk,Major State Highway,West US Highway 290 Frontage Road,3.0,,4,True,3,,4.6,0.0,9.0,,0,Clear,False
"1,671","13,671,394",False,140201048,9205,TALL SKY TRACE,,30,False,30.27246488,-97.63274401,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.63274401 30.27246488),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-20 15:41:00,2014 Jan 20 09:41:00 PM,False,False,0,,"20,000","20,000",74DF667123,1.0,9205 TALL SKY TRACE,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-20,15,Monday,1,False,Not Injured,0,residential,Residential Street,Tall Sky Trace,,,1,True,6,1.005,24.2,0.0,19.1,,0,Clear,False
"1,292","13,665,833",False,140080741,12502,HARRIS BRANCH,PKWY,-1,False,30.37483672,-97.61053432,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.61053432 30.37483672),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-08 12:38:00,2014 Jan 08 06:38:00 PM,False,False,0,,"20,000","40,000",1318C69C2E,1.0,12502 HARRIS BRANCH PKWY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-01-08,12,Wednesday,1,False,Not Injured,0,secondary,City Connector Road,Harris Branch Parkway,2.0,45 mph,3,True,3,1.0,8.9,0.0,11.0,,3,Partly Cloudy,False
982,"13,658,945",False,140060288,100,6TH ST,ST,35,False,30.26843478,-97.74413246,2,0,1,0,1,0,1,0,Large passenger vehicle & Pedestrian,POINT (-97.74413246 30.26843478),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-06 07:01:00,2014 Jan 06 01:01:00 PM,False,False,0,,"250,000","270,000",61BEBB0395,1.0,W 6TH ST & COLORADO ST,ONE MOTOR VEHICLE - TURNING LEFT,2014-01-06,7,Monday,1,False,Non-Incapacitating Injury,0,secondary,City Connector Road,Colorado Street,2.0,,3,True,6,1.0001,-4.3,0.0,21.3,,3,Partly Cloudy,False
"1,193","13,663,409",False,140131798,7121,HART LN,,-1,False,30.35539,-97.75625,5,0,0,0,1,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.75625 30.35539),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-13 21:28:00,2014 Jan 14 03:28:00 AM,False,False,0,,"20,000","20,000",49698E9018,1.0,7121 HART LN,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-13,21,Monday,1,False,Not Injured,0,tertiary,Neighborhood Connector,Hart Lane,4.0,,2,True,6,1.0153,10.4,0.0,8.7,,0,Clear,False
791,"13,652,896",False,14-01154,6700,FM 973,RD,55,False,30.2820958,-97.59597675,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.59597675 30.2820958),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-15 04:02:00,2014 Jan 15 10:02:00 AM,False,False,0,,"20,000","20,000",35D95FB210,1.0,6700 N FM 973,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-15,4,Wednesday,1,False,Not Injured,0,residential,Residential Street,China Rose Drive,,,1,False,2,1.0,7.4,0.0,18.5,,0,Clear,False
"1,297","13,665,838",False,140100333,900,NOT REPORTED,HWY,60,False,30.24130192,-97.68920932,3,0,0,1,0,0,1,0,Large passenger vehicle,POINT (-97.68920932 30.24130192),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-10 06:47:00,2014 Jan 10 12:47:00 PM,False,False,0,,"200,000","200,000",924CE321D8A,2.0,900 US 183,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-10,6,Friday,1,False,Possible Injury,0,motorway,Interstate / Freeway,Bergstrom Expressway,5.0,75 mph,5,True,3,1.0018,16.6,0.0,21.9,,3,Partly Cloudy,False
"1,866","13,679,303",False,140330720,8901,MANCHACA,RD,45,False,30.18541217,-97.81664994,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.81664994 30.18541217),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-02-02 11:41:00,2014 Feb 02 05:41:00 PM,False,False,0,,"20,000","60,000",1E4F735FFC,1.0,8901 MANCHACA RD,ANGLE - BOTH GOING STRAIGHT,2014-02-02,11,Sunday,2,True,Not Injured,0,secondary,City Connector Road,Menchaca Road,6.0,,3,True,8,1.0,3.6,0.3,24.5,,51,Rain,True
493,"13,646,348",False,140131812,8000,NOT REPORTED,,70,False,30.1735917,-97.78178625,2,0,2,0,0,0,2,0,Passenger car,POINT (-97.78178625 30.1735917),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-13 21:49:00,2014 Jan 14 03:49:00 AM,False,False,0,,"250,000","500,000",AB0939BB52C,2.0,8000 IH 35,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,2014-01-13,21,Monday,1,False,Non-Incapacitating Injury,0,motorway,Interstate / Freeway,Purple Heart Trail,3.0,70 mph,5,True,3,1.0,10.7,0.0,8.7,,0,Clear,False
"1,682","13,671,457",False,140220140,,OHLEN RD,RD,-1,False,30.36297036,-97.72903663,2,0,1,0,0,0,1,0,Large passenger vehicle & Motor vehicle – other,POINT (-97.72903663 30.36297036),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-22 02:21:00,2014 Jan 22 08:21:00 AM,False,False,0,,"250,000","250,000",4DC93B34B3,1.0,OHLEN RD & BURNET RD,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-22,2,Wednesday,1,False,Non-Incapacitating Injury,0,secondary,City Connector Road,Burnet Road,,,3,True,6,1.0,3.7,0.0,8.2,,0,Clear,False
49,"13,626,783",False,140040482,5400,MOPAC,EXPY,50,False,30.22594128,-97.83162955,0,0,0,0,0,1,0,0,Passenger car,POINT (-97.83162955 30.22594128),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-04 08:10:00,2014 Jan 04 02:10:00 PM,False,False,0,,"20,000","20,000",,,5400 S MOPAC EXPY,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-04,8,Saturday,1,True,Unknown,0,motorway,Interstate / Freeway,South Mopac Expressway,3.0,65 mph,5,True,3,1.0088,6.4,0.0,17.1,,0,Clear,False
"1,118","13,662,478",False,140110387,500,5TH ST,ST,30,False,30.25271478,-97.69987247,0,0,0,0,1,1,0,0,Motor vehicle – other,POINT (-97.69987247 30.25271478),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-11 03:50:00,2014 Jan 11 09:50:00 AM,False,False,0,,"20,000","40,000",E8ADA59A5A,1.0,E 5TH ST & SABINE ST,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-01-11,3,Saturday,1,True,Unknown,0,tertiary,Neighborhood Connector,East 5th Street,,,2,True,6,1.0,12.6,0.0,15.5,,0,Clear,False
767,"13,652,101",False,140211409,9900,MANCHACA,RD,55,False,30.17352011,-97.82389716,5,0,0,0,6,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.82389716 30.17352011),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-21 18:58:00,2014 Jan 22 12:58:00 AM,False,False,0,,"20,000","120,000",BF8CA4A3B5,1.0,9900 MANCHACA RD,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-01-21,18,Tuesday,1,False,Not Injured,0,secondary,City Connector Road,Menchaca Road,3.0,55 mph,3,True,4,1.0093,15.1,0.0,7.6,,0,Clear,False
"1,176","13,663,374",False,140131250,,E SLAUGHTER LN,LN,45,False,30.17368119,-97.82382858,2,0,1,0,1,0,1,0,Large passenger vehicle,POINT (-97.82382858 30.17368119),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-13 16:03:00,2014 Jan 13 10:03:00 PM,False,False,0,,"250,000","270,000",BF8CA4A3B5,1.0,W E SLAUGHTER LN & MANCHACA RD,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-01-13,16,Monday,1,False,Non-Incapacitating Injury,0,primary,Major City Road,West Slaughter Lane,,40 mph,3,True,4,,18.2,0.0,22.1,,0,Clear,False
191,"13,634,903",False,140081470,4900,CONVICT HILL,RD,30,False,30.21753616,-97.84962342,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.84962342 30.21753616),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-08 20:28:00,2014 Jan 09 02:28:00 AM,False,False,0,,"20,000","20,000",672707EAE1,1.0,4900 CONVICT HILL RD,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-08,20,Wednesday,1,False,Not Injured,0,tertiary,Neighborhood Connector,Convict Hill Road,2.0,35 mph,2,False,2,1.0704,11.3,0.0,7.2,,3,Partly Cloudy,False
714,"13,650,719",False,140040989,1900,NOT REPORTED,HWY,60,False,30.23985383,-97.73757705,3,0,0,7,3,0,7,0,Large passenger vehicle & Passenger car,POINT (-97.73757705 30.23985383),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-04 14:58:00,2014 Jan 04 08:58:00 PM,False,False,0,,"200,000","1,460,000",B8428513DFB,2.0,1900 IH 35,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,2014-01-04,14,Saturday,1,True,Possible Injury,0,motorway,Interstate / Freeway,Purple Heart Trail,4.0,60 mph,5,True,3,1.0001,18.2,0.0,27.3,,0,Clear,False
589,"13,647,763",False,140180680,6412,NOT REPORTED,HWY,55,False,30.19103483,-97.77006505,3,0,0,4,0,0,4,0,Large passenger vehicle,POINT (-97.77006505 30.19103483),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-18 10:18:00,2014 Jan 18 04:18:00 PM,False,False,0,,"200,000","800,000",,,6412 US 35 SVRD,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-01-18,10,Saturday,1,True,Possible Injury,0,motorway,Interstate / Freeway,Purple Heart Trail,4.0,65 mph,5,True,4,1.0001,7.1,0.0,9.2,,0,Clear,False
"1,482","13,668,447",False,140170784,1500,FARO,DR,35,False,30.23450085,-97.71337234,0,0,0,0,0,1,0,0,Large passenger vehicle,POINT (-97.71337234 30.23450085),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-17 07:30:00,2014 Jan 17 01:30:00 PM,False,False,0,,"20,000","20,000",239E3504F5,1.0,1500 FARO DR,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-17,7,Friday,1,False,Unknown,0,tertiary,Neighborhood Connector,Faro Drive,2.0,,2,True,6,1.1756,7.8,0.0,17.0,,0,Clear,False
"1,741","13,673,499",False,140350718,12100,NOT REPORTED,HWY,70,False,30.38407414,-97.67348419,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.67348419 30.38407414),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-02-04 11:55:00,2014 Feb 04 05:55:00 PM,False,False,0,,"20,000","20,000",38BAF503806,2.0,12100 IH 35,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-02-04,11,Tuesday,2,False,Not Injured,0,motorway,Interstate / Freeway,Purple Heart Trail,3.0,70 mph,5,True,3,1.0299,7.0,0.0,4.7,,3,Partly Cloudy,False
"1,283","13,665,482",False,140290419,4800,QUICKSILVER,BLVD,30,False,30.1735348,-97.75606246,0,0,0,0,0,1,0,0,Large passenger vehicle & Passenger car,POINT (-97.75606246 30.1735348),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-29 09:38:00,2014 Jan 29 03:38:00 PM,False,False,0,,"20,000","20,000",CB8008017F,1.0,QUICKSILVER BLVD & BORAGE DR,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-29,9,Wednesday,1,False,Unknown,0,tertiary,Neighborhood Connector,Quicksilver Boulevard,,,2,True,6,1.0026,-2.5,0.0,4.2,,3,Partly Cloudy,False
732,"13,650,756",False,140100051,2600,MONITOR,DR,25,False,30.19311561,-97.8228549,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.8228549 30.19311561),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-10 00:40:00,2014 Jan 10 06:40:00 AM,False,False,0,,"20,000","20,000",833929DA5F,1.0,2600 MONITOR DR,ONE MOTOR VEHICLE - TURNING RIGHT,2014-01-10,0,Friday,1,False,Not Injured,0,residential,Residential Street,Monitor Drive,,,1,True,6,1.0021,14.3,0.4,18.0,,51,Rain,True
533,"13,646,961",False,140031880,,51ST,ST,-1,False,30.30385477,-97.69895247,1,1,0,0,1,0,1,0,Motorcycle & Passenger car,POINT (-97.69895247 30.30385477),0,0,0,0,0,0,0,1,0,0,False,False,0,0,2014-01-03 22:26:00,2014 Jan 04 04:26:00 AM,False,False,0,,"3,000,000","3,020,000",80E0417E90,1.0,E 51ST ST & BERKMAN DR,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-01-03,22,Friday,1,False,Incapacitating Injury,1,secondary,City Connector Road,East 51st Street,2.0,,3,True,8,1.0455,5.7,0.0,18.4,,0,Clear,False
"1,308","13,665,985",False,140080668,5600,BURNET,RD,35,False,30.33629052,-97.75546291,3,0,0,2,0,0,2,0,Large passenger vehicle,POINT (-97.75546291 30.33629052),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-08 11:47:00,2014 Jan 08 05:47:00 PM,False,False,0,,"200,000","400,000",6631C7A059,1.0,5600 BURNET RD,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,2014-01-08,11,Wednesday,1,False,Possible Injury,0,motorway,Interstate / Freeway,,2.0,70 mph,5,True,3,1.0174,7.5,0.0,8.9,,3,Partly Cloudy,False
